Licenciatura	Matutino	Toledo	UNIOESTE	PR	Ampla concorrência	602.73	2020-01-25T00:05:20
Licenciatura	Noturno	Toledo	UNIOESTE	PR	Ampla concorrência	602.88	2020-01-25T00:05:20
Licenciatura	Noturno	União da Vitória	UNESPAR	PR	Ampla concorrência	568.59	2020-01-25T00:05:20
Licenciatura	Matutino	Niterói	UFF	RJ	Ampla concorrência	669.66	2020-01-25T00:05:20
Bacharelado	Matutino	Niterói	UFF	RJ	Ampla concorrência	670.38	2020-01-25T00:05:20
Licenciatura	Noturno	Rio de Janeiro		RJ	Ampla concorrência	638.82	2020-01-25T00:05:20
Licenciatura	Integral	Rio de Janeiro	UNIRIO	RJ	Ampla concorrência	666.84	2020-01-25T00:05:20
Bacharelado	Integral	Rio de Janeiro	UNIRIO	RJ	Ampla concorrência	671.38	2020-01-25T00:05:20
Licenciatura	Noturno	Seropédica	UFRRJ	RJ	Ampla concorrência	653.65	2020-01-25T00:05:20
Licenciatura	Noturno	Caicó	UERN	RN	Ampla concorrência	634.98	2020-01-25T00:05:20
Licenciatura	Noturno	Mossoró	UERN	RN	Ampla concorrência	634.85	2020-01-25T00:05:20
Bacharelado	Noturno	Natal	UFRN	RN	Ampla concorrência	644.64	2020-01-25T00:05:20
Licenciatura	Noturno	Natal	UFRN	RN	Ampla concorrência	630.74	2020-01-25T00:05:20
Bacharelado	Noturno	Pelotas	UFPEL	RS	Ampla concorrência	581.48	2020-01-25T00:05:20
Licenciatura	Noturno	Pelotas	UFPEL	RS	Ampla concorrência	565.72	2020-01-25T00:05:20
Licenciatura	Noturno	Porto Alegre	UFRGS	RS	Ampla concorrência	671.27	2020-01-25T00:05:20
Bacharelado	Integral	Porto Alegre	UFRGS	RS	Ampla concorrência	679.64	2020-01-25T00:05:20
Bacharelado	Noturno	Santa Maria	UFSM	RS	Ampla concorrência	605.04	2020-01-25T00:05:20
Licenciatura	Integral	Santa Maria	UFSM	RS	Ampla concorrência	595.40	2020-01-25T00:05:20
Licenciatura	Noturno	Chapecó	UFFS	SC	Ampla concorrência	604.86	2020-01-25T00:05:20
Licenciatura	Noturno	Erechim	UFFS	SC	Ampla concorrência	540.34	2020-01-25T00:05:20
Bacharelado	Noturno	Florianópolis	UFSC	SC	Ampla concorrência	711.00	2020-01-25T00:05:20
Licenciatura	Vespertino	Florianópolis	UFSC	SC	Ampla concorrência	698.78	2020-01-25T00:05:20
Licenciatura	Noturno	São Cristóvão	UFS	SE	Ampla concorrência	660.35	2020-01-25T00:05:20
Bacharelado	Vespertino	São Paulo	USP	SP	Ampla concorrência	.00	2020-01-25T00:05:20
Bacharelado	Noturno	São Paulo	USP	SP	Ampla concorrência	.00	2020-01-25T00:05:20
Licenciatura	Noturno	Palmas	UFT	TO	Ampla concorrência	599.88	2020-01-25T00:05:20
Tecnológico	Noturno	Maceió	IFAL	AL	Ampla concorrência	607.24	2020-01-25T00:05:20
Tecnológico	Noturno	Maceió	UNCISAL	AL	Ampla concorrência	588.04	2020-01-25T00:05:20
Tecnológico	Vespertino	Manaus	IFAM	AM	Ampla concorrência	574.89	2020-01-25T00:05:20
Tecnológico	Vespertino	Macapá	IFAP	AP	Ampla concorrência	558.78	2020-01-25T00:05:20
Tecnológico	Matutino	Limoeiro do Norte	IFCE	CE	Ampla concorrência	699.15	2020-01-25T00:05:20
Tecnológico	Integral	Sobral	IFCE	CE	Ampla concorrência	721.37	2020-01-25T00:05:20
Tecnológico	Integral	Brasília	IFB	DF	Ampla concorrência	628.56	2020-01-25T00:05:20
Tecnológico	Noturno	Morrinhos	IF GOIANO	GO	Ampla concorrência	577.10	2020-01-25T00:05:20
Tecnológico	Integral	Bacabal	IFMA	MA	Ampla concorrência	558.74	2020-01-25T00:05:20
Tecnológico	Integral	Codó	IFMA	MA	Ampla concorrência	530.18	2020-01-25T00:05:20
